%OpenBCI Raw EEG Data From Serial Read
%Number of channels = 8
%Sample Rate = 250.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp
%Other Columns = EEG data in microvolts followed by digital read data
1, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162771.080467, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:18.992933
2, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162769.20292, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:18.993019
3, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162762.340935, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:18.993090
4, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162762.40799, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:18.993158
5, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162760.530443, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:18.993226
6, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162756.887109, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:18.993294
7, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162753.132016, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:18.993362
8, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162749.622792, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:18.993429
9, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162748.95224, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:18.993496
10, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162747.074693, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:18.993564
11, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162744.839519, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:18.993634
12, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162743.096083, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:18.993702
13, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162738.893955, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:18.993769
14, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162733.820109, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:18.993836
15, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162729.99796, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:18.993903
16, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162729.461518, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:18.993970
17, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162729.282705, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:18.994037
18, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162727.069882, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:18.994104
19, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162722.532478, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:18.994484
20, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162718.397405, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:19.002541
21, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162716.653969, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:19.002656
22, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162716.341044, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:19.010624
23, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162715.558733, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:19.010758
24, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162711.133088, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:19.017661
25, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162708.227361, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:19.017835
26, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162707.377995, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:19.025321
27, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162704.49462, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:19.025485
28, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162701.410079, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:19.033389
29, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162699.554884, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:19.033590
30, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162696.023309, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:19.040681
31, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162692.424678, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:19.040988
32, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162689.76482, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:19.048071
33, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162689.049564, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:19.048381
34, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162689.273082, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:19.055034
35, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162686.099134, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:19.062760
36, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162682.321689, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:19.062926
37, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162678.119561, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:19.069848
38, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162673.179826, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:19.069950
39, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162669.961175, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:19.245568
40, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162668.776532, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:19.245673
41, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162667.234262, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:19.245757
42, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162663.322707, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:19.245842
43, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162660.484035, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:19.245923
44, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162658.62884, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:19.246002
45, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162657.332439, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:19.246080
46, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162656.594832, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:19.246160
47, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162656.036038, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:19.246240
48, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162651.744503, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:19.246320
49, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162648.637611, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:19.246398
50, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -187499.977648, -162646.827119, -187499.977648, -187499.977648, 0, 1, 1, 0, 1, 22:55:19.246478
